"","id","co_entidade","no_entidade","co_orgao_regional","co_regiao","co_mesorregiao","co_microrregiao","co_uf","co_municipio","co_distrito","tp_localizacao","tp_localizacao_diferenciada","geo_ref_latitude","geo_ref_longitude"
"2352",2352,29375096,"EDUCANDARIO MODO FELIZ","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2353",2353,29932742,"CRECHE COMUNITARIA FILHOS DO QUILOMBO","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2354",2354,29381223,"EXPERIMENTAL PRE-ESCOLAR LTDA","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2355",2355,29435196,"ESCOLA CRECHE COM ASSOC DOS MORADORES DO BEIRU","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2356",2356,29198739,"ESCOLINHA VOVO BAHIA","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2357",2357,29397090,"COLEGIO MOLINARI","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2358",2358,29386780,"CRECHE JOAO PAULO II","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2359",2359,29993784,"ASSOCIACAO EDUCACIONAL JEOVA SAMA","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2360",2360,29976723,"LAR STELLA TARQUINIO DE SOUZA","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2361",2361,29983720,"CENTRO EDUCACIONAL CARNEIRO RIBEIRO - ESCOLA PARQUE","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2362",2362,29993792,"CRECHE ESCOLA CRESCENDO COM JESUS","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2363",2363,29180236,"CENTRO EDUCACIONAL 1 2 3","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2364",2364,29432405,"COLEGIO RACIONAL SUPERIOR","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2365",2365,29436907,"RECANTO DE VIVER","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2366",2366,29195500,"ESCOLA PROFESSORA MARIA LIMA LTDA","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2367",2367,29194873,"ESCOLA NOVO DIA","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2368",2368,29187630,"ESCOLA ROSA VERMELHA","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2369",2369,29395976,"CENTRO COMUNITARIO SAO JOSE OPERARIO","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2370",2370,29397049,"ESCOLA INTEGRAL KIDS","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2371",2371,29192897,"ESCOLA INTEGRANDO O SABER","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2372",2372,29183642,"EDUCANDARIO NOSSA SRA DO CARMO","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2373",2373,29397545,"COLEGIO MODULO CRIARTE","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2374",2374,29393027,"ESCOLA COMUNITARIA VALE DO PARAGUARY","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2375",2375,29816629,"CENTRO EDUCACIONAL APARECIDA PINHEIRO","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2376",2376,29422450,"ESCOLA COMUNITARIA LIRIO BRANCO","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2377",2377,29984726,"CENTRO EDUCACIONAL ESPACO INFANTIL","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2378",2378,29951844,"CENTRO EDUCACIONAL COMUNITARIO PRIMEIRO PASSO","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2379",2379,29972728,"ESCOLINHA LU E JO","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2380",2380,29183510,"CENTRO EDUCACIONAL MILENIUM","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2381",2381,29343534,"CRECHE CASINHA FELIZ LTDA ESC EVOLUTIVA","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2382",2382,29374685,"ESCOLINHA BABY","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2383",2383,29195241,"ESCOLA PEQUENOPOLIS","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2384",2384,29196922,"ESCOLA ABELHA FELIZ","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2385",2385,29804620,"ESCOLA SHALON ADONAY","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2386",2386,29192587,"ESCOLA FUTURO FELIZ","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2387",2387,29365619,"COLEGIO PRIMEIRO MUNDO","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2388",2388,29183170,"ESCOLA TIA ALINE LTDA","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2389",2389,29446929,"ESCOLA COMUNITARIA IDEAL DA CRIANCA","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2390",2390,29435277,"ESCOLA DELZELLE","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2391",2391,29971721,"EDUCANDARIO BARBOSA MENACHO","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2392",2392,29396808,"CRECHE CRIANCA E ARTE","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2393",2393,29953782,"ESCOLA EDUCACIONAL SOEIRA","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2394",2394,29194962,"ESCOLA ORDEM E PROGRESSO","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2395",2395,29183650,"EDUCANDARIO ORLANDO COSTA","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2396",2396,29392616,"SOCILAR- ESCOLA COMUNITARIA SEGUNDO LAR","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2397",2397,29962722,"ESCOLA CRECHE GOTINHA DO SABER","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2398",2398,29435307,"CRECHE ESC COMUN CULTURAL E BENEF JAGUARIPE II","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2399",2399,29967724,"COLEGIO ESIBA","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2400",2400,29365074,"ESCOLA BUMERANGUE","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2401",2401,29415942,"ESCOLA EDEM GABRIELE","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2402",2402,29198224,"ASSOCIACAO BENEFICENTE ED RAMOS","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2403",2403,29190010,"ESCOLA CENTRO PAROQUIAL PAULO VI","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2404",2404,29184088,"ESCOLA ABRIGO FILHOS DO POVO","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2405",2405,29180520,"CENTRO EDUCACIONAL EMMANUEL KANT LTDA","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2406",2406,29192609,"ESCOLA GENTE MIUDA","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2407",2407,29881757,"CLUBE DE MAES DE PERIPERI","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2408",2408,29187826,"ESCOLA SAO BRAZ","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2409",2409,29188490,"ESCOLATURMA DA MONICA","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2410",2410,29395593,"CENTRO DE ORIENTACAO EDUCACIONAL","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2411",2411,29189594,"ESCOLA BATISTA JOIA INFANTIL","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2412",2412,29393078,"COLEGIO IDEAL SENIOR","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2413",2413,29195322,"ESCOLA PIRILAMPO- COLEGIO IMPAR","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2414",2414,29422981,"ESCOLA REITOR MIGUEL CALMON","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2415",2415,29871760,"ESCOLA CRECHE COMUNITARIA IRMAS UNIDAS DE PIRAJA","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2416",2416,29192641,"ESCOLA GENTE PEQUENA","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2417",2417,29189764,"ESCOLA CANTINHO DA CINDERELA SC LTDA","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2418",2418,29199646,"COLEGIO GREGOR MENDEL","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2419",2419,29344751,"CENTRO EDUC INFANTIL NOSSA SENHORA DAS GRACAS","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2420",2420,29840627,"CLUBE DE MAES LIRO DO CAMPO","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2421",2421,29646618,"CRECHE RAIO DELUZ","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2422",2422,29374677,"EE - ESCOLA ESTADUAL SEVERINO VIEIRA","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2423",2423,29192927,"ESCOLA IRMA ELISA MARIA","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2424",2424,29195462,"ESCOLA ESTADUAL PROF NOGUEIRA PASSOS","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2425",2425,29882729,"EE - CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL DA BAHIA","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2426",2426,29395569,"ESCOLA RECREIO DA MONICA","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2427",2427,29773628,"ESCOLA CRECHE ENCANTO DO ARCO IRIS LTDA","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2428",2428,29902720,"CENTRO EDUCACIONAL DE PARIPE","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2429",2429,29906733,"CENTRO DE EDUCACAO GETSEMANI LTD","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2430",2430,29890730,"CENTRO EDUCACIONAL PORTO BELO","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2431",2431,29343666,"ESCOLA SENHOR PASSOS","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2432",2432,29200091,"COLEGIO SARTRECOC","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2433",2433,29190975,"EE - ESCOLA ESTADUAL GOVERNADOR ROBERTO SANTOS","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2434",2434,29190657,"ESCOLA D HELENA MAGALHAES","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2435",2435,29188121,"ESCOLA SOROR JOANA ANGELICA","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2436",2436,29435374,"ESCOLA PINGO DE GENTE","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2437",2437,29181186,"CENTRO MODELO DE EDUCACAO LTDA","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2438",2438,29892724,"COLEGIO PONTO ALTO","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2439",2439,29374839,"ESCOLA BARQUINHO AZUL","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2440",2440,29192870,"ESCOLA INTEGRACAO FUNDAMENTAL","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2441",2441,29874726,"ESCOLINHA CRECHE COMUNITARIA SOLDADINHO DE CRISTO","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2442",2442,29183618,"EDUCANDARIO N SENHORA APARECIDA","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2443",2443,29432910,"ESCOLA COMUNITARIA MARIA DOLORES","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2444",2444,29375037,"ESCOLA EDGARD BORBA","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2445",2445,29446953,"ESCOLA MUNDO DO HORIZONTE LTDA","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2446",2446,29532400,"ESCOLA COMENDADOR BERNARDO MARTINS CATHARINO","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2447",2447,29187338,"EE - ESCOLA ESTADUAL PROFESSORA MARIA JOSE DE PAULA MOREIRA","0001B",0,0,0,29,2927408,0,1,0,NA,NA
"2448",2448,29199387,"EE - INSTITUTO CENTRAL DE EDUCACAO ISAIAS ALVES-ICEIA","0001A",0,0,0,29,2927408,0,1,0,NA,NA
"2449",2449,29455979,"CRECHE ESCOLA MANIA DE APRENDER","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2450",2450,29404835,"MOVIMENTO COMUNITARIO CHAMPAGNAT","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2451",2451,29191327,"ESCOLA MUNCIPAL LUIZA MAHIM","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2452",2452,29415063,"ESCOLA MUNICIPAL IRMA SHEILA","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2453",2453,29445906,"CENTRO DE INTEGRACAO FAMILIAR CEIFAR","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2454",2454,29195535,"ESCOLA MUNICIPAL PROFESSORA MARIA JOSE FONSECA","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2455",2455,29190215,"ESCOLA MUNICIPAL COMUNITARIA SANTA IZABEL","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2456",2456,29191297,"ESCOLA MINICIPAL PROFESSOR GUEDES","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2457",2457,29428386,"SEDES SAPIENS OBJETIVO","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2458",2458,29182298,"A F COLEGIO FISCHER LTDA","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2459",2459,29198771,"ESCOLA MUNICIPAL SOCIEDADE SEIS DE JANEIRO","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2460",2460,29999740,"ESCOLA DJALMA PESSOA - SESI","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2461",2461,29180520,"COLEGIO EMMANUEL KANT","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2462",2462,29398770,"CEMS - CENTRO EDUCACIONAL MILENIO SOLIDARIO","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2463",2463,29422981,"ESCOLA SESI - REITOR MIGUEL CALMON","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2464",2464,29532400,"SESI- ITAPAGIPE -ESCOLA COMENDADOR BERNARDO MARTINS CATHARINO","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2465",2465,29181283,"ESCOLA MUNICIPAL CSU DE NARANDIBA","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2466",2466,29194385,"ESCOLA MUNICIPAL DA FAZENDA GRANDE II MINISTRO CARLOS SANTANA","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2467",2467,29399114,"ASSOCIACAO CRECHE GOLFINHO AZUL","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2468",2468,29446848,"CRECHE ESCOLA MONTE BELO DIQUE","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2469",2469,29422256,"CENTRO EDUCACIONAL VITORIA REGIA","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2470",2470,29399394,"ASSOC DE PAIS E MESTRES DO CENTRO EDUCACIONAL IMACULADA CONCEICAO","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2471",2471,29190592,"CENTRO MUNICIPAL DE EDUCACAO INFANTIL CSU COSME DE FARIAS","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2472",2472,29448883,"ESCOLA CRECHE FORCA AMOR E ACAO","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2473",2473,29451566,"CENTRO EDUCACIONAL MAMMA LUCIA","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2474",2474,29450721,"ESCOLA BRILHO SOLAR","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2475",2475,29451540,"CENTRO EDUCACIONAL MUNDO DO SABER","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2476",2476,29450012,"ESCOLINHA ADONAI","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2477",2477,29199948,"ESCOLA RECANTO DE FADAS LTDA","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2478",2478,29450144,"EDUCANDARIO SOLUCAO","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2479",2479,29450446,"CRECHE ESCOLA TERNURINHA","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2480",2480,29449227,"UNIDADE EDUCATIVA MUNICIPAL JORGE AMADO","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2481",2481,29451760,"CENTRO EDUCACIONAL VO CLARA","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2482",2482,29452678,"EDUCANDARIO JOAQUIM CARVALHO","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2483",2483,29451396,"CENTRO EDUCACIONAL DOCE MEL","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2484",2484,29451388,"CRECHE ESCOLA COMUNITARIA FUTURO MELHOR","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2485",2485,29451469,"EDUCANDARIO GENTE MIUDA","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2486",2486,29186625,"ESCOLA MUNICIPAL CENTRO EDUCACIONAL CARLO NOVARESE","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2487",2487,29196795,"ESCOLA MUNICIPAL VISCONDE DE CAIRU","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2488",2488,29186536,"ESCOLA MUNICIPAL NOSSA SENHORA DAS CANDEIAS","0001B",0,0,0,29,2927408,5,2,0,NA,NA
"2489",2489,29451590,"ESCOLINHA AGUA VIVA","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2490",2490,29449472,"CENTRO EDUCACIONAL DUAS AMIGAS","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2491",2491,29456223,"CENTRO EDUCACIONAL OURO BRANCO","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2492",2492,29455219,"EDUCANDARIO COSTA FIGUEIREDO","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2493",2493,29453470,"CENE CENTRO DE ESTUDOS NOVO ELLO","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2494",2494,29453640,"CENTRO EDUCACIONAL RECANTO DAS MARGARIDAS","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2495",2495,29454255,"COLEGIO OLIMPIUS","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2496",2496,29399602,"ESCOLINHA LUZ DO SABER","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2497",2497,29454310,"CENTRO EDUCACIONAL DEUS PROVERA","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2498",2498,29455618,"CENTRO EDUCACIONAL MAIEUTICA","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2499",2499,29398045,"ASSOCIACAO LAR JOANA ANGELICA","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2500",2500,29842727,"E - COLEGIO ESTADUAL NOVA DE SUSSUARANA","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2501",2501,29196841,"EE - COLEGIO ESTADUAL ZUMBI DOS PALMARES - QUILOMBOLA","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2502",2502,29399440,"ESCOLA ROSANA PATRICIA","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2503",2503,29455090,"EDUCANDARIO NOVA JERUSALEM","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2504",2504,29191106,"EE - ESCOLA PROFESSORA CANDOLINA - CLASSE VII","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2505",2505,29454492,"EDUCANDARIO FAZENDA COUTOS","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2506",2506,29451795,"ESCOLA ARAUJO SILVA","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2507",2507,29450535,"ESCOLA CRECHE ALIANCA COM DEUS","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2508",2508,29195462,"EE - COLEGIO ESTADUAL PROFESSOR NOGUEIRA PASSOS","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2509",2509,29453267,"CENTRO EDUCACIONAL NOSSO ESTILO","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2510",2510,29454646,"ESCOLA DINAMICO INTEGRAL","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2511",2511,29358140,"EE - ESCOLA ESTADUAL ANISIO TEIXEIRA - CLASSE VI","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2512",2512,29184983,"EE - COLEGIO ESTADUAL PROFESSORA LEILA RUBENS FONSECAANTIGA DIRLENE MENDONCA","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2513",2513,29452929,"GRUPO EDUCACIONAL RENASCER","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2514",2514,29453305,"EDUCANDARIO APRENDENDO PARA CONSTRUIR","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2515",2515,29453321,"ESCOLA JESUS MEU BOM PASTOR","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2516",2516,29452015,"ESCOLA CAROLINE DIMON","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2517",2517,29200342,"EE - CENTRO ESTADUAL DE EDUCACAO PESTALOZZI DA BAHIA","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2518",2518,29452198,"NYL EMPREENDIMENTOS EDUCACIONAIS CENTRO EDUCACIONAL MORIAH","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2519",2519,29452872,"ESCOLA MENINA FLOR","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2520",2520,29450845,"EDUCANDARIO JARDIM DE CRISTO","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2521",2521,29452392,"ESCOLA MENINO JESUS","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2522",2522,29451582,"ESCOLA ESTRUTURA","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2523",2523,29457068,"CRECHE ESCOLA BEIJA FLOR DA MASSARANDUBA","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2524",2524,29458056,"ESCOLA RITA DE CASSIA SAMPAIO ANDRADE E CIA LTDA ME","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2525",2525,29437628,"EMPREENDIMENTOS EDUCACIONAIS MIRANDA","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2526",2526,29190053,"ESCOLA MUNICIPAL CIDADE DE ITABUNA","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2527",2527,29458633,"CENTRO EDUCACIONAL MARIA ROSA MISTICA","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2528",2528,29450780,"CENTRO EDUCACIONAL PASSO FIRME","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2529",2529,29457777,"JEAN PAUL MARAT","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2530",2530,29906725,"CENTRO EDUCACIONAL VITORIA REGIA","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2531",2531,29906733,"CENTRO EDUCACIONAL GETSEMANI","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2532",2532,29453127,"ESCOLA NOVA ESPERANCA - SALVADOR","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2533",2533,29458471,"ASSOCIACAO CULTURAL SOMOS CRIANCAS","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2534",2534,29452910,"COLEGIO RIBEIRO MENDES","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2535",2535,29458587,"ESCOLA MUNDO DOS SONHOS LOBATO","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2536",2536,29458358,"CENTRO EDUCACIONAL ESTRELAS DO AMANHA","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2537",2537,29452996,"CENTRO EDUCACIONAL FEITOSA","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2538",2538,29450314,"ESCOLA NUMEROS","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2539",2539,29450462,"EDUCANDARIO ELEN BARRETO","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2540",2540,29453380,"EDUCANDARIO BOA SEMENTE","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2541",2541,29179564,"EMMANUEL KANT IAPI","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2542",2542,29448891,"CRECHE ESCOLA FUTURO CIDADAO ATIVO","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2543",2543,29451604,"ESCOLA NOSSA SENHORA DO CENACULO","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2544",2544,29452368,"TREZE DE MAIO","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2545",2545,29447623,"ESCOLA MUNICIPAL VIRGEM DE LA ALMUDENA","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2546",2546,29186161,"ESCOLA MUNICIPAL ACELINO MAXIMIANO DA ENCARNACAO","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2547",2547,29192307,"EE - COLEGIO ESTADUAL HELENA MAGALHAES","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2548",2548,29344794,"CENTRO MUNICIPAL DE EDUCACAO INFANTIL RAFAEL OLIVEIRA","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2549",2549,29195535,"ESCOLA MUNICIPAL MARIA JOSE FONSECA","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2550",2550,29187877,"EE - COLEGIO ESTADUAL PIERRE VERGER","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2551",2551,29906733,"CENTRO DE EDUCACAO GETSEMANI","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2552",2552,29189470,"ESCOLA MUNICIPAL ASSOCIACAO SANTA RITA","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2553",2553,29399467,"ESCOLA CRECHE CRIANCA E ARTE","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2554",2554,29999740,"ESCOLA DJALMA PESSOA","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2555",2555,29435307,"ASSOCIACAO COMUNITARIA DE MAES DO BAIRRO DE JAGUARIPE II","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2556",2556,29842727,"CE - COLEGIO ESTADUAL NOVA DE SUSSUARANA","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2557",2557,29191190,"EE - CENTRO EST DE ED PROFISSIONAL EM SAUDE E TECNOLOGIA DA INFORMACAO CARLOS CORREIA DE MENEZES SAN","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2558",2558,29194032,"ESCOLA MUNDO DOS SONHOS","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2559",2559,29906733,"CENTRO DE EDUCACAO GETSAMANI","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2560",2560,29435366,"ESPACO CRIATIVO CANTINHO DO SABER","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2561",2561,29532400,"ESCOLA COMENDADOR BERNARDO MARTINS CATHARINO - SESI ITAPAGIPE","0001B",0,0,0,29,2927408,5,1,0,NA,NA
"2562",2562,29447917,"ESCOLA RENOVO","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2563",2563,29448654,"CTM - CENTRO DE TECNOLOGIA METROPOLITANO","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2564",2564,29453470,"COLEGIO NOVO ELLO","0001A",0,0,0,29,2927408,5,1,0,NA,NA
"2565",2565,29454956,"ESCOLA SHAMAH","0001A",0,0,0,29,2927408,5,1,0,NA,NA
